Spacecraft ID,MC Frame Count,VC Frame Count,TF Datafield Status,Version,Ap ID,Seq Number,Packet Size,Timestamp,_3V3,_3V3RF,_V5V,_V_BAT,V_MPPT,Current_3V3,Current_3V3RF,Current_V5V,Current_VBAT,Current_MPPT,Battery_Temp,Battery_Temp_2,Temp_Solar_Panel_1,Temp_Solar_Panel_2,Temp_Solar_Panel_3,Temp_Solar_Panel_4,Fault_3V3_RF_V5V,OBC_Mode,Heater_Status,Firmware_Version,Last_Reception_Time,Last_RSSI,S_F_Packet_Count,Bad_RX_Count,Last_Transmit_Time,TX_Packets,RX_Packets,Beacon_Interval,ANT_Deploy_Status,GPS_Read_Time,TOW,ECEF_X,ECEF_Y,ECEF_Z,ECEF_VX,ECEF_VY,ECEF_VZ,Seconds_From_2000,Gyro_1,Gyro_2,Gyro_3,Orbit_Propagator_Time,Dof_9_Temperature,ECI_Z_1,ECI_Z_2,ECI_Z_3,ECI_SUN_1,ECI_SUN_2,ECI_SUN_3,ADCS_mode,Reboot_Counter
-8191,0,0,24,0,7,448,-18944,144740,3.2958984,3.314209,4.971382,3.959961,3.9550781,349.73145,214.2334,50.65918,330.81055,13.427734,30.174398,31.932968,27.016356,32.298805,32.75,32.5,15,6,0,18,4041232,-128,0,1186,4041447,1258,228,1,15,0,0,0,0,0,0,0,0,0,-2.071479,0.5477481,-1.5840207,0,32.964687,576706560000000000,2305945800000000000,0,576932000000000000,2305945800000000000,0,0,1103
-8191,0,0,24,0,7,448,-18944,144750,3.2983398,3.3117676,4.971382,3.963623,3.9648438,335.69336,208.74023,46.38672,162.96387,12.817383,30.027914,31.886347,27.26872,32.01893,32.75,32.5,15,6,0,18,4041232,-128,0,1186,4041447,1259,228,1,15,0,0,0,0,0,0,0,0,0,-4.650214,-0.21519138,-2.6445065,0,32.964687,576706560000000000,2305945800000000000,0,576932000000000000,2305945800000000000,0,0,1103
-8191,0,0,24,0,7,448,-18944,144800,3.2971191,3.3117676,4.9787145,3.9624023,3.9672852,328.36914,208.12988,46.99707,163.57422,14.038086,30.12789,32.026207,27.016356,32.01893,32.75,32.5,15,6,0,18,4041232,-128,0,1186,4041447,1260,228,1,15,0,0,0,0,0,0,0,0,0,-2.6818306,-1.329083,1.7271365,0,32.72507,576706560000000000,2305945800000000000,0,576932000000000000,2305945800000000000,0,0,1103
-8191,0,0,24,0,7,448,-18944,144810,3.293457,3.3129883,4.9787145,3.9624023,3.9648438,337.5244,207.51953,48.217773,161.74316,14.6484375,30.027912,31.932964,27.016356,32.01893,32.75,32.5,15,6,0,18,4041232,-128,0,1186,4041448,1261,228,1,15,0,0,0,0,0,0,0,0,0,-0.96521676,0.12813137,-2.3164425,0,32.72507,576706560000000000,2305945800000000000,4294967300,576932000000000000,2305945800000000000,0,0,1103
-8191,0,0,24,0,7,448,-18944,144820,3.2946777,3.3154297,4.971382,3.9624023,3.9611816,340.57617,209.35059,46.99707,177.6123,13.427734,30.32088,31.979588,27.016356,32.01893,32.75,32.5,15,6,0,18,4041232,-128,0,1186,4041448,1262,228,1,15,0,0,0,0,0,0,0,0,0,-3.1167061,0.31886625,-1.568762,0,33.15638,576706560000000000,2305945800000000000,0,576932000000000000,2305945800000000000,0,0,1103
-8191,0,0,24,0,7,448,-18944,144830,3.2983398,3.314209,4.97627,3.963623,3.963623,343.01758,208.74023,45.776367,158.08105,13.427734,29.927887,31.932964,27.016356,32.298805,32.75,32.5,15,6,0,18,4041232,-128,0,1186,4041448,1263,228,1,15,0,0,0,0,0,0,0,0,0,-2.1935494,-2.236981,-2.789465,0,32.916763,576706560000000000,2305945800000000000,4294967300,576932000000000000,2305945800000000000,0,0,1103
-8191,0,0,24,0,7,448,-18944,144840,3.2983398,3.3117676,4.973826,3.9624023,3.963623,338.74512,207.51953,45.166016,166.62598,14.6484375,30.027914,31.886347,27.016356,32.01893,32.75,32.5,15,6,0,18,4041232,-128,0,1186,4041448,1264,228,1,15,0,0,0,0,0,0,0,0,0,-0.95758736,1.5166812,-0.57694066,0,33.252224,576706560000000000,2305945800000000000,0,576932000000000000,2305945800000000000,0,0,1103
-8191,0,0,24,0,7,448,-18944,144850,3.2958984,3.314209,4.97627,3.963623,3.9611816,343.62793,206.90918,46.38672,173.33984,12.817383,30.220852,31.932964,27.016356,32.01893,32.75,32.5,15,6,0,18,4041232,-128,0,1186,4041448,1265,228,1,15,0,0,0,0,0,0,0,0,0,-3.8414986,1.4403872,-3.0564938,0,33.06053,576706560000000000,2305945800000000000,0,576932000000000000,2305945800000000000,0,0,1103
-8191,0,0,24,0,7,448,-18944,144900,3.2995605,3.3154297,4.97627,3.963623,3.9648438,343.62793,208.74023,46.99707,167.84668,12.817383,30.174397,31.979584,27.016356,32.01893,32.75,32.5,15,6,0,18,4041232,-128,0,1186,4041448,1266,228,1,15,0,0,0,0,0,0,0,0,0,-3.69654,0.021319857,-0.5235349,0,33.15638,576706560000000000,2305945800000000000,0,576932000000000000,2305945800000000000,0,0,1103
-8191,0,0,24,0,7,448,-18944,144910,3.2983398,3.3129883,4.97627,3.9624023,3.963623,336.91406,207.51953,47.60742,170.28809,12.207031,30.367336,31.886347,27.016356,32.01893,32.75,32.5,15,6,0,18,4041232,-128,0,1186,4041449,1267,228,1,15,0,0,0,0,0,0,0,0,0,-2.552131,0.12813137,1.1015261,0,33.300148,576706560000000000,2305945800000000000,4294967300,576932000000000000,2305945800000000000,0,0,1103
-8191,0,0,24,0,7,448,-18944,144920,3.2958984,3.3117676,4.97627,3.9587402,3.963623,340.57617,208.74023,47.60742,169.06738,13.427734,30.027914,31.979588,27.016356,32.01893,32.75,32.5,15,6,0,18,4041232,-128,0,1186,4041449,1268,228,1,15,0,0,0,0,0,0,0,0,0,-2.727607,-0.8484311,-0.73715794,0,33.108456,576706560000000000,2305945800000000000,4294967300,576932000000000000,2305945800000000000,0,0,1103
-8191,0,0,24,0,7,448,-18944,144930,3.293457,3.3117676,4.973826,3.9611816,3.963623,338.13477,208.12988,46.99707,173.33984,14.038086,30.027914,31.932964,27.016356,32.01893,32.75,32.5,15,6,0,18,4041232,-128,0,1186,4041449,1269,228,1,15,0,0,0,0,0,0,0,0,0,-1.8960029,0.097613804,-2.034155,0,33.300148,576706560000000000,2305945800000000000,0,576932000000000000,2305945800000000000,0,0,1103
-8191,0,0,24,0,7,448,-18944,144940,3.2995605,3.3117676,4.9787145,3.9624023,3.9648438,334.47266,208.74023,48.217773,162.96387,14.038086,29.927887,32.126938,27.016356,32.01893,32.75,32.5,15,6,0,18,4041232,-128,0,1186,4041449,1270,228,1,15,0,0,0,0,0,0,0,0,0,-2.0943673,-0.23807956,-3.2319698,0,33.300148,576706560000000000,2305945800000000000,4294967300,576932000000000000,2305945800000000000,0,0,1103
-8191,0,0,24,0,7,448,-18944,144950,3.2983398,3.3154297,4.9787145,3.9611816,3.9611816,335.69336,207.51953,47.60742,165.40527,14.038086,29.981405,32.026207,27.26872,32.298805,32.75,32.75,15,6,0,18,4041232,-128,0,1186,4041449,1271,228,1,15,0,0,0,0,0,0,0,0,0,-2.4224312,0.4027896,-2.9344234,0,33.491837,576706560000000000,2305945800000000000,0,576932000000000000,2305945800000000000,0,0,1103
-8191,0,0,24,0,7,448,-18944,145000,3.2983398,3.3117676,4.973826,3.9624023,3.959961,339.35547,210.57129,48.217773,176.3916,13.427734,30.027863,31.979584,27.26872,32.01893,32.75,32.5,15,6,0,18,4041232,-128,0,1186,4041449,1272,228,1,15,0,0,0,0,0,0,0,0,0,-1.9188911,-0.05497409,2.856287,0,33.300148,576706560000000000,2305945800000000000,4294967300,576932000000000000,2305945800000000000,0,0,1103
-8191,0,0,24,0,7,448,-18944,145010,3.3007813,3.314209,4.97627,3.963623,3.9624023,333.25195,207.51953,45.166016,159.91211,12.817383,29.88143,31.886347,27.26872,32.01893,32.75,32.5,15,6,0,18,4041232,-128,0,1186,4041450,1273,228,1,15,0,0,0,0,0,0,0,0,0,-1.7586738,0.90632963,-1.5916501,0,33.443916,576706560000000000,2305945800000000000,0,576932000000000000,2305945800000000000,0,0,1103
-8191,0,0,24,0,7,448,-18944,145020,3.2958984,3.314209,4.97627,3.9611816,3.9611816,327.14844,210.57129,48.217773,167.84668,13.427734,29.927887,31.979588,27.26872,32.01893,32.75,32.5,15,6,0,18,4041232,-128,0,1186,4041450,1274,228,1,15,0,0,0,0,0,0,0,0,0,-2.109626,-0.085491665,-0.5235349,0,33.491837,576706560000000000,2305945800000000000,4294967300,576932000000000000,2305945800000000000,0,0,1103
-8191,0,0,24,0,7,448,-18944,145030,3.293457,3.3117676,4.971382,3.9575195,3.959961,339.35547,209.96094,46.99707,181.88477,13.427734,30.027912,31.932964,27.26872,32.01893,32.75,32.5,15,6,0,18,4041232,-128,0,1186,4041450,1275,228,1,15,0,0,0,0,0,0,0,0,0,-2.010444,0.9215884,-2.285925,0,33.443916,576706560000000000,2305945800000000000,0,576932000000000000,2305945800000000000,0,0,1103
-8191,0,0,24,0,7,448,-18944,145040,3.2995605,3.3117676,4.9787145,3.959961,3.9611816,338.74512,207.51953,48.217773,165.40527,12.817383,30.027914,31.932964,27.26872,32.01893,33,32.5,15,6,0,18,4041232,-128,0,1186,4041450,1276,228,1,15,0,0,0,0,0,0,0,0,0,-3.8567574,1.1809878,-2.3393307,0,33.443916,576706560000000000,2305945800000000000,0,576932000000000000,2305945800000000000,0,0,1103
-8191,0,0,24,0,7,448,-18944,145050,3.2971191,3.3166504,4.9787145,3.959961,3.9624023,336.3037,211.18164,48.217773,170.89844,14.038086,30.174397,31.932964,27.26872,32.298805,33,32.5,15,6,0,18,4041232,-128,0,1186,4041450,1277,228,1,15,0,0,0,0,0,0,0,0,0,-1.6747504,0.5172305,-3.6668453,0,33.587685,576706560000000000,2305945800000000000,0,576932000000000000,2305945800000000000,0,0,1103
-8191,0,0,24,0,7,448,-18944,145100,3.2958984,3.314209,4.97627,3.9526367,3.9538574,354.61426,211.18164,48.828125,336.3037,13.427734,30.027914,32.026207,27.26872,32.01893,32.75,32.5,15,6,0,18,4041232,-128,0,1186,4041450,1278,228,1,15,0,0,0,0,0,0,0,0,0,-0.7821113,0.41804838,-1.278845,0,33.587685,576706560000000000,2305945800000000000,4294967300,576932000000000000,2305945800000000000,0,0,1103
-8191,0,0,24,0,7,448,-18944,145110,3.2971191,3.3129883,4.9811587,3.9587402,3.9624023,336.91406,207.51953,46.38672,164.79492,13.427734,30.174397,31.932964,27.26872,32.298805,33,32.5,15,6,0,18,4041232,-128,0,1186,4041450,1279,228,1,15,0,0,0,0,0,0,0,0,0,-2.7428658,2.3177676,-1.8052732,0,33.68353,576706560000000000,2305945800000000000,0,576932000000000000,2305945800000000000,0,0,1103
